link,address,name
https://www.zomato.com/indore/ratan-sev-bhandar-old-palasia,"G-3, The Mark Building, Saket Square, Old Palasia, Indore",Ratan Sev Bhandar
https://www.zomato.com/indore/foodwala99-hig-lig,"Road 6/401, Nehru Nagar, Near Namrata Tent House, HIG-LIG, Indore",Foodwala99
https://www.zomato.com/indore/bundelkhand-non-veg-point-1-vijay-nagar,"Below Shivaj Hotel, Bhamori, Mechanic Nagar, Vijay Nagar, Indore",Bundelkhand Non-Veg Point
https://www.zomato.com/indore/dwarka-kutti-hig-lig,"Pandit Deendayal Upadhya Parisar, LIG Colony, Near LIG Gurudwara, HIG-LIG, Indore",Dwarka Kutti
https://www.zomato.com/indore/drunk-the-tea-cafe-vijay-nagar,"4, Ganga Devi Nagar, Near HP Petrol Pump, Vijay Nagar, Indore",Drunk The Tea Cafe
https://www.zomato.com/indore/bella-south-indian-centre-hig-lig,"985/10, Nanda Nagar, HIG-LIG, Indore",Bella South Indian Centre
https://www.zomato.com/indore/the-mad-desi-old-palasia,"202, Radhika Apartment, Near Eureka Hospital, Old Palasia, Indore",The Mad Desi
https://www.zomato.com/indore/the-k-kitchen-vijay-nagar,"9-B, Ground Floor, Block -D, Ocean Park Township, Vijay Nagar, Indore",The K Kitchen
https://www.zomato.com/indore/prakash-namkeen-geeta-bhavan,"3.13-C, Kailash Park Colony, Near Geeta Bhawan Hospital, Geeta Bhavan, Indore",Prakash Namkeen
https://www.zomato.com/indore/chintu-momos-vijay-nagar,"Main Gate Entrance, Meghdoot Garden, Vijay Nagar, Indore",Chintu Momos
https://www.zomato.com/indore/shree-parshwanath-pan-sadan-vijay-nagar,"157, Chikitska Nagar, Vijay Nagar, Indore",Shree Parshwanath Pan Sadan
https://www.zomato.com/indore/chintu-veg-momos-vijay-nagar,"Meghdoot Garden Main Gate Entrance, Vijay Nagar, Indore",Chintu Veg Momos
https://www.zomato.com/indore/sheer-e-bangal-dhaba-mr-10-road,"A-253, Near Sister Nivedita School, Veena Nagar, MR 10 Road, Indore",Sheer-E-Bangal Dhaba
https://www.zomato.com/indore/shree-parshwanath-pan-sadan-khajrana,"10, Khajrana Main Road, Khajrana, Indore",Shree Parshwanath Pan Sadan
https://www.zomato.com/indore/prakash-namkeen-vijay-nagar,"1112, Part 1, Scheme 114, Vijay Nagar, Indore",Prakash Namkeen
https://www.zomato.com/indore/shahi-bhel-vijay-nagar,"Meghdoot Garden Main Gate Entrance, Vijay Nagar, Indore",Shahi Bhel
https://www.zomato.com/indore/leaves-loafs-cafe-bakery-vijay-nagar,"320, PU-4, Scheme 54, Vijay Nagar, Indore",Leaves & Loafs Cafe & Bakery
https://www.zomato.com/indore/ratan-shree-sandwich-old-palasia,"Nagar Nigam Market, Old Palasia, Indore",Ratan Shree Sandwich
https://www.zomato.com/indore/prakash-namkeen-khajrana,"Shop 2, Nidhi Villa 240, Ganeshpuri, Khajrana, Indore",Prakash Namkeen
https://www.zomato.com/indore/akshay-restaurant-2-hig-lig,"29, Jagjivan Ramnagar, Thana Main Road, Near Mig Thana, Atal Dwar, Sector H, Lig Colony, HIG-LIG, Indore",Akshay Restaurant
https://www.zomato.com/indore/jain-restaurant-vijay-nagar,"249, EB Scheme 94, Bombay Hospital, Vijay Nagar, Indore",Jain Restaurant
https://www.zomato.com/indore/shree-balaji-namkeen-sweets-vijay-nagar,"131, Ganesh Nagar Main Road, Near robot squre, behind bus depo, m r 9, Indore, Vijay Nagar, Indore",Shree Balaji Namkeen & Sweets
https://www.zomato.com/indore/niwala-restaurant-khajrana,"367, Scheme 94, Near BSNL Office, Bengali Square, Khajrana, Indore",Niwala Restaurant
https://www.zomato.com/indore/egg-cafe-1-khajrana,"Shahnai Residence 2, Kandia Road, Khajrana, Indore",Egg Cafe
https://www.zomato.com/indore/ekansh-chinese-centre-vijay-nagar,"OPC, Sethi Nagar, Near C21 Mall, Vijay Nagar, Indore",Ekansh Chinese Centre
https://www.zomato.com/indore/jazz-alley-vijay-nagar,"331/332, Narayan Bhavan, Satellite Junction, Near Bhopal Motors, Lasudia, Near Vijay Nagar, Indore",Jazz Alley
https://www.zomato.com/indore/bhiya-ka-thiya-1-new-palasia,"1/4, Gopika Complex, New Palasia, Indore",Bhiya Ka Thiya
https://www.zomato.com/indore/astonkar-cafe-top-n-town-mr-10-road,"BH 14, Bapat Square, Near Suryoday Ashram, Bharat Mata Mandir, MR 10 Road, Indore",Astonkar Cafe Top 'N' Town
https://www.zomato.com/indore/cafe-turtle-by-pass-road-north,"1, Jhalaria Road, Off Bypass Road, Near Shishukunj School, Nipania Bypass, By Pass Road (North), Indore",Cafe Turtle
https://www.zomato.com/indore/akhand-restaurant-and-bhojanalaya-mr-10-road,"16-17, Prime City, Sukhlia, MR 10 Road, Indore",Akhand Restaurant And Bhojanalaya
https://www.zomato.com/indore/chilli-forest-vijay-nagar,"3, Amaltas, Ashiwad Villas, Nipania, Vijay Nagar, Indore",Chilli Forest
https://www.zomato.com/indore/chingkara-new-palasia,"Lower Ground 7, One Centre, Near Shop 56, New Palasia, Indore",Chingkara
https://www.zomato.com/indore/the-story-cafe-1-vijay-nagar,"Shop 78, S.N. Arcade, In Front of Prestige College, Vijay Nagar, Indore",The Story Cafe
https://www.zomato.com/indore/punchin-2-vijay-nagar,"Hotel Citrus, Opposite Meghdoot Garden, Vijay Nagar, indore",Punchin
https://www.zomato.com/indore/meatwale-com-vijay-nagar,"G 3/5, Princess Residency Plaza, Scheme 54, Near Bombay Hospital, Vijay Nagar, Indore",Meatwale.com
https://www.zomato.com/indore/pintos-kitchen-vijay-nagar,"Plot 86, Scheme 53, Ratnalok Colony, Near Medanta Hospital, Vijay Nagar, Indore",Pinto's Kitchen
https://www.zomato.com/indore/frespresso-1-vijay-nagar,"54, LG-9A, Mangal Regency, Vijay Nagar, Indore",Frespresso
https://www.zomato.com/indore/blackwood-cafe-1-old-palasia,"Opposite Anand Bazar, Old Palasia, Indore",Blackwood Cafe
https://www.zomato.com/indore/mharo-rajwaad-yn-road,"UG 5-6, Royal Diamond, YN Road, Indore",Mharo Rajwaad
https://www.zomato.com/indore/cafe-cura-1-mr-10-road,"108, IDA Scheme 132-A, Opposite Terminal 10 Near Bank of Baroda, Mr 10, Indore, MR 10 Road, Indore",Cafe Cura
https://www.zomato.com/indore/tandoor-tadka-new-palasia,"Silver Arcade, 56 Dukaan Street, New Palasia, indore",Tandoor Tadka
https://www.zomato.com/indore/shree-kirshna-udipi-center-old-palasia,"Sanvid Nagar, Opposite Jiwan Hardware, Kanadiya Road",Shree Kirshna Udipi Center
https://www.zomato.com/indore/shree-sai-dosa-bhavan-3-vijay-nagar,"20-21, Scheme 54, Om Gurudev Complex, Near Apollo Hospital, Vijay Nagar, Indore",Shree Sai Dosa Bhavan
https://www.zomato.com/indore/dakku-s-new-palasia,"1st Floor, NM Tower, Near Shop 56, New Palasia, Indore","Dakku,s"
https://www.zomato.com/indore/tfs-breakfast-deli-khajrana,"Shop 12, Ravi Nagar, Anand Bazar, Khajrana, Indore",TFS Breakfast Deli
https://www.zomato.com/indore/cafe-pk-vijay-nagar,"Behind BCM Heights, Near Jain Mandir, Vijay Nagar, indore",Cafe PK
https://www.zomato.com/indore/toons-cafe-1-vijay-nagar,"Saffire Heights, LG 2, Opposite C21 Mall, AB Road, Vijay Nagar, Indore",Toons Cafe
https://www.zomato.com/indore/cafe-mooch-wala-vijay-nagar,"Malhar Mall, 3rd Floor, Vijay Nagar, Indore",Cafe Mooch Wala
https://www.zomato.com/indore/abhis-kitchen-1-old-palasia,"128, Shrinagar Colony, Near Old Palasia, Indore",Abhi's Kitchen
https://www.zomato.com/indore/hotspot-cafe-vijay-nagar,"Near HDFC Building, Vijay Nagar, Indore",Hotspot Cafe
https://www.zomato.com/indore/culture-restaurant-vijay-nagar,"Block B3, PU-4, Scheme 54, Dhan Trident, Near Metro Tower, Vijay Nagar, Indore",Culture Restaurant
https://www.zomato.com/indore/aroma-restaurant-vijay-nagar,"665, Sector-R, Mahalaxmi Nagar Colony, Vijay Nagar, Indore",Aroma Restaurant
https://www.zomato.com/indore/malgudi-days-1-khajrana,"Near Assar Petrol Pump, Kanadia Road, Khajrana, Indore",Malgudi Day's
https://www.zomato.com/indore/mauli-restaurant-mr-10-road,"1, Heera Nagar, Chandra Gupt Square, MR 10 Road, Indore",Mauli Restaurant
https://www.zomato.com/indore/hello-halwai-namkeen-1-yn-road,"12, Opposite Chandragupt Marriage Garden, Malwa Mill Square, YN Road, Indore",Hello Halwai Namkeen
https://www.zomato.com/indore/bella-pizzeria-old-palasia,"Shop 30, Nagar Nigam Market, Greater Kailash Road, Old Palasia, Indore",Bella Pizzeria
https://www.zomato.com/indore/cafe-sukoon-vijay-nagar,"17, Mahalaxmi Nagar, MR-1, Nariman Point Road, Vijay Nagar, Indore",Cafe Sukoon
https://www.zomato.com/indore/dawat-e-online-vijay-nagar,"FH 228, Scheme 54, Opposite Soft Vision Collage, Vijay Nagar, Indore",Dawat-E-Online
https://www.zomato.com/indore/prasam-foods-new-palasia,"56 Shop, New Palasia, Indore",Prasam Foods
https://www.zomato.com/indore/96-97-horror-street-cafe-khajrana,"96, 97 Manbhawan Nagar, Under PNB Bank, Khajrana, Indore","96,97 Horror Street Cafe"
https://www.zomato.com/indore/cafe-54-vijay-nagar,"Plot 32, BF, Scheme 54, Vijay Nagar, Indore",Cafe #54
https://www.zomato.com/indore/the-baking-room-new-palasia,"Shop 4, Tulsi Tower, Chappan, Dukan, New Palasia, Indore",The Baking Room
https://www.zomato.com/indore/tea-diaries-yn-road,"8/1, Race Course Road, YN Road, Indore",Tea Diaries
https://www.zomato.com/indore/hot-and-chill-vijay-nagar,"19 GH, Shop 4, Scheme 54, Vijay Nagar, Indore",Hot And chill
https://www.zomato.com/indore/king-of-cakes-2-vijay-nagar,"652 R, Mahalaxmi Nagar, Near Kibs Hospital, Vijay Nagar, Indore",King Of Cakes
https://www.zomato.com/indore/dr-joos-hig-lig,"Shop 1, 400 Clerk Colony, MR-9 Road, HIG-LIG, Indore",Dr. Joos
https://www.zomato.com/indore/chaap-junction-by-wah-ji-wah-south-tukoganj,"11, Treasure Island Mall, South Tukoganj, Indore",Chaap Junction by Wah Ji Wah
https://www.zomato.com/indore/pastry-pop-bakers-mr-10-road,"6-A, Sukhliya, MR 10 Road, Indore",Pastry Pop Bakers
https://www.zomato.com/indore/pastry-pop-bakers-mr-10-road,"6-A, Sukhliya, MR 10 Road, Indore",Pastry Pop Bakers
https://www.zomato.com/indore/sai-dosa-point-hig-lig,"1242/27 Nanda Nagar , Near Merit Higher Secondary School, Indore",Sai Dosa Point
https://www.zomato.com/indore/freshometer-2-vijay-nagar,"Tulsi Nagar, Near Mahalaxmi Nagar, Vijay Nagar, Indore",Freshometer
https://www.zomato.com/indore/mishra-ji-ka-bhojnalay-hig-lig,"240, Clerk Colony Road, Clerk Colony",Mishra Ji Ka Bhojnalay
https://www.zomato.com/indore/dhruvs-bollywood-geeta-bhavan,"6/A, Kailash Park, F-401, Radhakrishna Appartment, Manoramaganj, Geeta Bhavan, Indore",Dhruv's Bollywood
https://www.zomato.com/indore/gfz-gourav-food-zone-hig-lig,"Behind Christian Eminent School, MIG Colony, HIG-LIG, Indore",GFZ - Gourav Food Zone
https://www.zomato.com/indore/friends-cafe-jail-road,"36, Shopping Complex, Vallabh Nagar, Jail Road, Indore",Friends Cafe
https://www.zomato.com/indore/urban-desi-new-palasia,"Upper Ground 29, One Centre, Palasiahana, Opposite Shop 56 New Palasia, Indore",Urban Desi
https://www.zomato.com/indore/south-corner-vijay-nagar,"SAP Foods, UG 10-11, BCM Heights, PU 4, Scheme 54, Vijay Nagar, Indore",South Corner
https://www.zomato.com/indore/tahura-restaurant-khajrana,"Shop 3, 155, Khajrabad Colony, Khajrana, Indore",Tahura Restaurant
https://www.zomato.com/indore/maa-kripa-namkeen-vijay-nagar,"365-A, Mahalxmi Nagar, Vijay Nagar, Indore",Maa Kripa Namkeen
https://www.zomato.com/indore/jai-ambe-namkeen-sweets-khajrana,"353- A, Pyramid Plaza, Goyal Nagar, Bangali Square, Khajrana, Indore",Jai Ambe Namkeen Sweets
https://www.zomato.com/indore/rock-n-rolls-cafe-old-palasia,"9, Bima Nagar, Near Anand Bazaar, Old Palasia, Indore",Rock n Rolls Cafe
https://www.zomato.com/indore/trupti-juice-a-chat-chawpati-new-palasia,"Ashram Complex, Opposite 56 Dukan, New Palasia, Indore",Trupti Juice A Chat Chawpati
https://www.zomato.com/indore/choice-namkeen-by-pass-road-north,"375, Shreeji Tower, Shree Mangal Nagar Corner, Bicholi Hapsi Road, Indore, By Pass Road, Indore",Choice Namkeen
https://www.zomato.com/indore/shri-krishna-falahar-center-mr-10-road,"Shop 9, Maruti Nagar, Sukhliya, MR 10 Road, Indore",Shri Krishna Falahar Center
https://www.zomato.com/indore/online-kitchen-old-palasia,"Unit 4, 2nd Floor, Anand Bazar Road, Saket Square, Old Palasia, Indore",Online Kitchen
https://www.zomato.com/indore/khichdiz-hig-lig,"F/58, MIG Colony, HIG-LIG, Indore",Khichdiz
https://www.zomato.com/indore/baba-bhojanlaya-hig-lig,"3, Karasdev Nagar, ITI Main Road, Indore, HIG-LIG, Indore",Baba Bhojanlaya
https://www.zomato.com/indore/royal-dreams-hig-lig,"345/5, Nehru Nagar, LIG Main Road, HIG-LIG, Indore",Royal Dreams
https://www.zomato.com/indore/swaruchi-restaurant-vijay-nagar,"99 B, Adarsh Meghdoot Nagar, Vijay Nagar, Indore",Swaruchi Restaurant
https://www.zomato.com/indore/hotel-khizar-1-khajrana,"154 A, Khizrabad Colony, Dargah Main Road, Khajrana, Indore",Hotel Khizar
https://www.zomato.com/indore/jay-gajanand-restaurant-hig-lig,"653/9, Nehru Nagar, Atal Gate Main Road, HIG-LIG, Indore",Jay Gajanand Restaurant
https://www.zomato.com/indore/gourmet-rajputana-press-complex,"B 2/6 Chandra Nagar, Behind Hotel Amarvillas, A.B Road, Press Complex, Indore",Gourmet Rajputana
https://www.zomato.com/indore/hotel-aryas-south-indian-foods-hig-lig,"11, LIG Main Road, HIG-LIG, Indore",Hotel Arya's - South Indian Foods
https://www.zomato.com/indore/suffa-restaurant-new-palasia,"Near 56 Shops, New Palasia, Indore",Suffa Restaurant
https://www.zomato.com/indore/indori-grill-khajrana,"C-4 & S-3, Khajrana Shopping Market, Main Road, Khajrana, Indore",Indori Grill
https://www.zomato.com/indore/chai-network-vijay-nagar,"Plot 84, Scheme 53, Near Medanta Hospital, Vijay Nagar, Indore",Chai Network
https://www.zomato.com/indore/agrawal-ji-ke-namkeen-1-old-palasia,"23, Anand Bazar, Old Palasia, Indore",Agrawal Ji Ke Namkeen
https://www.zomato.com/indore/red-maple-bakery-vijay-nagar,"G-1st Floor, EC-7, SCH 94, Kamal Kunj, Vijay Nagar, Indore",Red Maple Bakery
https://www.zomato.com/indore/red-maple-bakery-hig-lig,"E-203/D 204, Swarn Bagh Colony, Indore, HIG-LIG, Indore",Red Maple Bakery
https://www.zomato.com/indore/lucknowi-zaika-khajrana,"Flat 412, Block A, Shehnai Residency 2, Kanadia Road, Near Bangali Square, Khajrana, Indore",Lucknowi Zaika
https://www.zomato.com/indore/home-made-tiffin-services-jail-road,"1172, Kulkarni Ka Bhatta, Shilnath Camp, Jail Road, Indore",Home Made Tiffin Services
https://www.zomato.com/indore/jonathans-kitchen-cafe-boulangerie-by-pass-road-north,"The Royal Garha Golf Club, Golf Greens Golf Course, Kanadia Main Road, Indore",Jonathan's Kitchen Cafe & Boulangerie
https://www.zomato.com/indore/rk-bakers-hig-lig,"94/11 Nanda Nagar, HIG-LIG, Indore",RK bakers
https://www.zomato.com/indore/southwest-dosa-cafe-1-khajrana,"Shop G16, Ground Floor, shehnayi-2, Kanadia Road, Bengali Square, Khajrana, Indore",Southwest Dosa Cafe
https://www.zomato.com/indore/tasty-sweets-restaurant-hig-lig,"48/12, Patnipura, Malwa Mill Main Road, Indore, HIG-LIG, Indore",Tasty Sweets & Restaurant
https://www.zomato.com/indore/taste-of-malwa-old-palasia,"294, Tilak Nagar, Near Jain Temple, Old Palasia, Indore",Taste of Malwa
https://www.zomato.com/indore/damani-kitchen-khajrana,"189, Shree Nagar Extension, Khajrana, Indore",Damani Kitchen
https://www.zomato.com/indore/chaar-bhuja-mess-jail-road,"60, New Dewas Road, Near Rajkumar Bridge, Malwa Mil, Jail Road, Indore",Chaar Bhuja Mess
https://www.zomato.com/indore/chicken-lovers-vijay-nagar,"Shivratan Complex, Opposite Lasudia Thana, Dewas Naka, Vijay Nagar, Indore",Chicken Lovers
https://www.zomato.com/indore/shankar-namkeen-2-mr-10-road,"594/1, Plot-B, MR-9, Opposite ITI Cricket Ground, Electronic Complex, Pardesipura, MR 10 Road, Indore",Shankar Namkeen
https://www.zomato.com/indore/the-london-salon-cafe-new-palasia,"334, Ground Floor, Madhuban Apartment, Saket Nagar, New Palasia, Indore",The London Salon & Cafe
https://www.zomato.com/indore/cafe-owl-vijay-nagar,"Opposite Apollo DB City, Vijay Nagar, Indore",Cafe Owl
https://www.zomato.com/indore/open-dosa-vijay-nagar,"394, MR-5 Road, Mahalaxmi Nagar, Vijay Nagar, Indore",Open Dosa
https://www.zomato.com/indore/indori-rasoi-hig-lig,"1369/5, Nanda Nagar, Teen Manjila Hospital, HIG-LIG, Indore",Indori Rasoi
https://www.zomato.com/indore/s-v-kitchen-sudama-nagar,"2454, Sector E, Behind Footi Kothi, Sudama Nagar, Indore",S.V. Kitchen
https://www.zomato.com/indore/dhaba-amulya-anmol-rau,"Dewas Rau Bypass Gram, Rau, Indore",Dhaba Amulya Anmol
https://www.zomato.com/indore/wow-kitchen-bhawar-kuan,"Plot 11- 1, H Scheme 94, Pipliya Rao, Bhawar Kuan, Indore",Wow Kitchen
https://www.zomato.com/indore/parantha-pundit-2-vijay-nagar,"216, PU 4, Scheme 54, Agra Bombay Road, Vijay Nagar, Indore",Parantha Pundit
https://www.zomato.com/indore/al-mubarak-restaurant-khajrana,"958-1, Zam Zam Square, Main Road, Khajrana, Indore",Al mubarak restaurant
https://www.zomato.com/indore/daddys-corporate-kitchen-khajrana,"Shahnai Residence 2, Kanadia Road, Khajrana, Indore",Daddy's Corporate Kitchen
https://www.zomato.com/indore/no-doze-cafe-old-palasia,"203-B, Aditya Apartment, Shree Nagar Main, Indore, Old Palasia, Indore",No Doze Cafe
https://www.zomato.com/indore/krishna-sandwich-dot-com-hig-lig,"Old 93, New 57-B, Sheetal Nagar, HIG-LIG, Indore",Krishna Sandwich Dot Com
https://www.zomato.com/indore/better-bites-vijay-nagar,"Shop No:2, Plot No - 682-683 Tulsi Nagar, Sector A/A, Vijay Nagar, Indore",Better Bites
https://www.zomato.com/indore/the-aakhri-pasta-vijay-nagar,"Sch. 113, B.178, Bulandsahar, Vijay Nagar, Indore",The Aakhri Pasta
